127.0.0.1 - - [27/Sep/2024:10:05:47 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:05:48 +0530] "GET /IBM_PROJECTS_OJT2024/ HTTP/1.1" 200 30835
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:05:48 +0530] "GET /IBM_PROJECTS_OJT2024/css1/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:05:51 +0530] "GET /IBM_PROJECTS_OJT2024/img/favicon.ico HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:05:55 +0530] "GET /IBM_PROJECTS_OJT2024/about.jsp HTTP/1.1" 200 35453
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:05:55 +0530] "GET /IBM_PROJECTS_OJT2024/img/kumar_rakshit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:05:55 +0530] "GET /IBM_PROJECTS_OJT2024/img/Jitesh.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:05:55 +0530] "GET /IBM_PROJECTS_OJT2024/img/Akash.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:19 +0530] "GET /IBM_PROJECTS_OJT2024/about.jsp HTTP/1.1" 200 35453
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:25 +0530] "GET /IBM_PROJECTS_OJT2024/conservation.jsp HTTP/1.1" 200 31990
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:32 +0530] "GET /IBM_PROJECTS_OJT2024/volunteer.jsp HTTP/1.1" 200 19350
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:36 +0530] "GET /IBM_PROJECTS_OJT2024/index.jsp HTTP/1.1" 200 30835
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:39 +0530] "GET /IBM_PROJECTS_OJT2024/registration.jsp HTTP/1.1" 200 9706
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:39 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:39 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:39 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:41 +0530] "GET /IBM_PROJECTS_OJT2024/login.jsp HTTP/1.1" 200 7208
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:41 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:41 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:06:41 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:07:01 +0530] "POST /IBM_PROJECTS_OJT2024/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Sep/2024:10:07:01 +0530] "GET /IBM_PROJECTS_OJT2024/Admin/index.jsp HTTP/1.1" 200 12590
